"book_id","dua_global_id","ID","dua_segment_id","top","arabic_diacless","arabic","transliteration","translations","bottom","reference","app_reference"
"1","5","1.4","4","","ربنا اننا سمعنا مناديا ينادى للايمان ان اٰمنوا بربكم فاٰمنا ۖ ربنا فاغفر لنا ذنوبنا وكفر عنا سياٰتنا وتوفنا مع الابرار","رَبَّنَآ اِنَّنَا سَمِعْنَا مُنَادِيًا يُّنَادِىْ لِلْاِيْمَانِ اَنْ اٰمِنُوْا بِرَبِّكُمْ فَاٰمَنَّا ۖ رَبَّنَا فَاغْفِرْ لَنَا ذُنُوْبَنَا وَكَفِّرْ عَنَّا سَيِّاٰتِنَا وَتَوَفَّنَا مَعَ الْاَبْرَارِ","রববানা ইন্নানা সামি‘না মুনাদিইয়াইয়্যুনা-দী লিলঈমানি আন্ আ-মিনু বিরব্বিকুম ফাআ--মান্না। রব্বানা ফাগফির লানা যুনূবানা ওয়াকাফফির ‘আন্না সায়্যিআ-তিনা ওয়া তাওয়াফ্‌ফানা মা‘আল আবরা-র।","‘হে আমাদের রব, আমরা এক আহ্বায়ককে ঈমানের দিকে আহ্বান করতে শুনেছি, ‘তোমরা তোমাদের রবের উপর ঈমান আন।’ কাজেই আমরা ঈমান এনেছি। হে আমাদের রব! আপনি আমাদের পাপরাশি ক্ষমা করুন, আমাদের মন্দ কাজগুলো দূরীভূত করুন এবং আমাদেরকে সৎকর্মপরায়ণদের সহগামী করে মৃত্যু দিন।","","",""
"1","5","1.4","5","","ربنا واٰتنا ما وعدتنا علٰى رسلك ولا تخزنا يوم القيٰمة ‌ؕ انك لا تخلف الميعاد‏","رَبَّنَا وَاٰتِنَا مَا وَعَدتَّنَا عَلٰى رُسُلِكَ وَلَا تُخْزِنَا يَوْمَ الْقِيٰمَةِ ‌ؕ اِنَّكَ لَا تُخْلِفُ الْمِيْعَادَ‏","রববানা ওয়া আতিনা মা ওয়া‘আদতানা ‘আলা রুসুলিকা ওয়ালা তুখযিনা ইয়াওমাল কিয়া-মাতি, ইন্নাকা লা তুখলিফুল মী‘আদ।","‘হে আমাদের রব! আপনার রাসূলগণের মাধ্যমে আমাদেরকে যা দিতে প্রতিশ্রুতি দিয়েছেন তা আমাদেরকে দান করুন এবং কেয়ামতের দিন আমাদেরকে হেয় করবেন না। নিশ্চয় আপনি প্রতিশ্রুতির ব্যতিক্রম করেন না।’","","",""
"1","5","1.4","6","","فاستجاب لهم ربهم انى لا اضيع عمل عامل منكم من ذكر او انثٰى‌‌ۚ بعضكم منۢ بعض‌‌ۚ فالذين هاجروا واخرجوا من ديارهم واوذوا فى سبيلى وقٰتلوا وقتلوا لاكفرن عنهم سياٰتهم ولادخلنهم جنٰت تجرى من تحتها الانهٰر‌ۚ ثوابا من عند اللٰه ‌ؕ واللٰه عندهٗ حسن الثواب‏","فَاسْتَجَابَ لَهُمْ رَبُّهُمْ اَنِّىْ لَآ اُضِيْعُ عَمَلَ عَامِلٍ مِّنْكُمْ مِّنْ ذَكَرٍ اَوْ اُنْثٰى‌‌ۚ بَعْضُكُمْ مِّنْۢ بَعْضٍ‌‌ۚ فَالَّذِيْنَ هَاجَرُوْا وَاُخْرِجُوْا مِنْ دِيَارِهِمْ وَاُوْذُوْا فِىْ سَبِيْلِىْ وَقٰتَلُوْا وَقُتِلُوْا لَاُكَفِّرَنَّ عَنْهُمْ سَيِّاٰتِهِمْ وَلَاُدْخِلَنَّهُمْ جَنّٰتٍ تَجْرِىْ مِنْ تَحْتِهَا الْاَنْهٰرُ‌ۚ ثَوَابًا مِّنْ عِنْدِ اللّٰهِ ‌ؕ وَاللّٰهُ عِنْدَهٗ حُسْنُ الثَّوَابِ‏","ফাস্তাজাবা লাহুম রববুহুম আন্নী লা উদী‘উ আমালা ‘আমিলিম মিনকুম মিন যাকারিন ওয়া উনসা বা‘দুকুম মিন বা‘দ, ফাল্লাযীনা হা-জারূ ওয়া উখরিজূ মিন দিয়ারিহিম ওয়া ঊ-যূ ফী সাবীলী ওয়া কা-তালু ওয়া কু-তিলু লাউকাফফিরান্না ‘আনহুম সায়্যিআ-তিহিম ওয়ালাউদখিলান্নাহুম জান্না-তিন তাজরী মিন তাহ-তিহাল আনহারু, ছাওয়া-বাম্ মিন ‘ইনদিল্লাহি, ওয়াল্লা-হু ইনদাহু হুসনুছ ছাওয়া-ব।","তারপর তাদের রব তাদের ডাকে সাড়া দিয়ে বলেন, ‘নিশ্চয় আমি তোমাদের মধ্যে আমলকারী কোনো নর বা নারীর আমল বিফল করি না; তোমরা একে অপরের অংশ। কাজেই যারা হিজরত করেছে, নিজ ঘর থেকে উৎখাত হয়েছে, আমার পথে নির্যাতিত হয়েছে এবং যুদ্ধ করেছে ও নিহত হয়েছে আমি তাদের পাপ কাজগুলো অবশ্যই দূর করব এবং অবশ্যই তাদেরকে প্রবেশ করাব জান্নাতে, যার পাদদেশে নদী প্রবাহিত। এটা আল্লাহ্‌র কাছ থেকে পুরস্কার; আর উত্তম পুরস্কার আল্লাহ্‌রই কাছে রয়েছে।","","",""
"1","5","1.4","7","","لا يغرنك تقلب الذين كفروا فى البلادؕ","لَا يَغُرَّنَّكَ تَقَلُّبُ الَّذِيْنَ كَفَرُوْا فِى الْبِلَادِؕ","লা ইয়াগুররান্নাকা তাকল্লুবুল্লাযীনা কাফারূ ফিল্ বিলা-দ।","যারা কুফরী করেছে, দেশে দেশে তাদের অবাধ বিচরণ যেন কিছুতেই আপনাকে বিভ্রান্ত না করে।","","",""
"1","5","1.4","8","","متاع قليل ثم ماوٰىهم جهنم‌ؕ وبئس المهاد‏","مَتَاعٌ قَلِيْلٌ ثُمَّ مَاْوٰىهُمْ جَهَنَّمُ‌ؕ وَبِئْسَ الْمِهَادُ‏","মাতা‘উন কালীলুন ছুম্মা মা’ওয়াহুম জাহান্নামু ওয়া বি’সাল মিহা-দ।","এ তো স্বল্পকালীন ভোগ মাত্র; তারপর জাহান্নাম তাদের আবাস; আর ওটা কত নিকৃষ্ট বিশ্রামস্থল!","","",""
"1","5","1.4","9","","لٰكن الذين اتقوا ربهم لهم جنٰت تجرى من تحتها الانهٰر خٰلدين فيها نزلا من عند اللٰه‌ؕ وما عند اللٰه خير للابرار‏","لٰكِنِ الَّذِيْنَ اتَّقَوْا رَبَّهُمْ لَهُمْ جَنّٰتٌ تَجْرِىْ مِنْ تَحْتِهَا الْاَنْهٰرُ خٰلِدِيْنَ فِيْهَا نُزُلًا مِّنْ عِنْدِ اللّٰهِ‌ؕ وَمَا عِنْدَ اللّٰهِ خَيْرٌ لِّلْاَبْرَارِ‏","লা-কিনিল্লাযীনাত্তাকাও রববাহুম লাহুম জান্না-তুন তাজরী মিন তাহতিহাল আনহারু খা-লিদীনা ফীহা নুযুলাম্ মিন ইনদিল্লাহি ওয়ামা ইনদাল্লাহি খাইরুল লিল্ আবরার।","কিন্তু যারা তাদের রবকে ভয় করে তাদের জন্য রয়েছে জান্নাত, যার পাদদেশে নদী প্রবাহিত, সেখানে তারা স্থায়ী হবে। এ হচ্ছে আল্লাহ্‌র পক্ষ থেকে আতিথেয়তা; আর আল্লাহ্‌র কাছে যা আছে তা সৎকর্মপরায়ণদের জন্য উত্তম।","","",""
"1","5","1.4","10","","وان من اهل الكتٰب لمن يؤمن باللٰه وما انزل اليكم وما انزل اليهم خٰشعين للٰه ۙ لا يشترون باٰيٰت اللٰه ثمنا قليلا ‌ؕ او۟لٰۤئك لهم اجرهم عند ربهم‌ؕ ان اللٰه سريع الحساب‏","وَاِنَّ مِنْ اَهْلِ الْكِتٰبِ لَمَنْ يُّؤْمِنُ بِاللّٰهِ وَمَآ اُنْزِلَ اِلَيْكُمْ وَمَآ اُنْزِلَ اِلَيْهِمْ خٰشِعِيْنَ لِلّٰهِ ۙ لَا يَشْتَرُوْنَ بِاٰيٰتِ اللّٰهِ ثَمَنًا قَلِيْلًا ‌ؕ اُو۟لٰۤئِكَ لَهُمْ اَجْرُهُمْ عِنْدَ رَبِّهِمْ‌ؕ اِنَّ اللّٰهَ سَرِيْعُ الْحِسَابِ‏","ওয়াইন্না মিন আহলিল কিতাবি লামইয়ূ’মিনু বিল্লাহি ওয়ামা উনযিলা ইলাইকুম ওয়ামা উনযিলা ইলাইহিম খা-শিঈনা লিল্লা-হি লা ইয়াশতারূনা বিআ-য়া-তিল্লাহি ছামানান্ কালীলা। উলা-ইকা লাহুম আজরুহুম ‘ইনদা রববিহিম। ইন্নাল্লাহা সারী‘উল হিসাব।","আর নিশ্চয় কিতাবীদের মধ্যে এমন লোকও আছে যারা আল্লাহ্‌র প্রতি বিনয়াবনত হয়ে তাঁর প্রতি এবং তিনি যা তোমাদের ও তাদের প্রতি নাযিল করেছেন তাতে ঈমান আনে। তারা আল্লাহ্‌র আয়াত তুচ্ছ মূল্যে বিক্রি করে না। তারাই, যাদের জন্য আল্লাহ্‌র কাছে পুরস্কার রয়েছে। নিশ্চয়ই আল্লাহ্ দ্রুত হিসাব গ্রহণকারী।","","",""
"1","5","1.4","11","","يٰايها الذين اٰمنوا اصبروا وصابروا ورابطوا واتقوا اللٰه لعلكم تفلحون","يٰٓاَيُّهَا الَّذِيْنَ اٰمَنُوا اصْبِرُوْا وَصَابِرُوْا وَرَابِطُوْا وَاتَّقُوا اللّٰهَ لَعَلَّكُمْ تُفْلِحُوْنَ","ইয়া আয়্যুহাল্লাযীনা আমানুসবিরূ ওয়াসা-বিরূ ওয়া রা-বিতু ওয়াত্তাকুল্লাহা লা‘আল্লাকুম তুফলিহুন","হে ঈমানদারগণ! তোমরা ধৈর্য ধারণ কর, ধৈর্যে প্রতিযোগিতা কর এবং সবসময় যুদ্ধের জন্য প্রস্তুত থাক, আর আল্লাহ্‌র তাকওয়া অবলম্বন কর; যাতে তোমরা সফলকাম হতে পার”","","সূরা আলে ইমরান ১৯০-২০০; বুখারী, ফাতহুল বারীসহ ৮/২৩৭, নং ৪৫৬৯; মুসলিম ১/৫৩০, নং ২৫৬।","1:3:190,2:1:65:91,2:2:2:63"
"1","6","2","","","الحمد للٰه الذي كساني هٰذا (الثوب) ورزقنيه من غير حول مني ولا قوة","اَلْحَمْدُ لِلّٰهِ الَّذِيْ كَسَانِيْ هٰذَا (الثَّوْبَ) وَرَزَقَنِيْهِ مِنْ غَيْرِ حَوْلٍ مِنِّيْ وَلَا قُوَّةٍ","আল্‌হামদু লিল্লা-হিল্লাযী কাসানী হা-যা (আসসাওবা) ওয়া রযাকানীহি মিন্ গইরি হাওলিম মিন্নী ওয়ালা কুওওয়াতিন","সকল হামদ-প্রশংসা আল্লাহ্‌র জন্য; যিনি আমাকে এ (কাপড়)টি পরিধান করিয়েছেন এবং আমার শক্তি-সামর্থ্য ছাড়াই তিনি আমাকে এটা দান করেছেন","রাসূলুল্লাহ (স) বলেন, “যদি কেউ পোশাক পরিধানের সময় এ কথা বলে তাহলে তার পূর্বাপর গোনাহ ক্ষমা করা হবে।”","হাদীসটি নাসাঈ ব্যতীত সুনান গ্রন্থকারদের সবাই সংকলন করেছেন। আবূ দাউদ, নং ৪০২৩; তিরমিযী, নং ৩৪৫৮; ইবন মাজাহ্‌, নং ৩২৮৫। আর শাইখ আলবানী একে হাসান বলেছেন। দেখুন, ইরওয়াউল গালীল, ৭/৪৭।","2:4:34:4"
"1","7","3","","","اللٰهم لك الحمد انت كسوتنيه، اسالك من خيرهٖ وخير ما صنع لهٗ، واعوذ بك من شرهٖ وشر ما صنع لهٗ","اَللّٰهُمَّ لَكَ الْحَمْدُ اَنْتَ كَسَوْتَنِيْهِ، اَسْاَلُكَ مِنْ خَيْرِهٖ وَخَيْرِ مَا صُنِعَ لَهٗ، وَاَعُوْذُ بِكَ مِنْ شَرِّهٖ وَشَرِّ مَا صُنِعَ لَهٗ","আল্লা-হুম্মা লাকাল-হামদু আনতা কাসাওতানীহি। আসআলুকা মিন খইরিহি ওয়া খইরি মা সুনি‘আ লাহু। ওয়া আ‘ঊযু বিকা মিন শাররিহি ওয়া শাররি মা সুনি‘আ লাহু","হে আল্লাহ্! আপনারই জন্য সকল হাম্‌দ-প্রশংসা। আপনিই এটি আমাকে পরিয়েছেন। আমি আপনার কাছে এর কল্যাণ ও এটি যে উদ্দেশ্যে তৈরি হয়েছে তার কল্যাণ প্রার্থনা করি। আর আমি এর অনিষ্ট এবং এটি যে জন্য তৈরি করা হয়েছে তার অনিষ্ট থেকে আপনার আশ্রয় চাই","","আবূ দাউদ, নং ৪০২০; তিরমিযী, নং ১৭৬৭; বাগভী, ১২/৪০; দেখুন, মুখতাসারুশ শামাইল লিল আলবানী, পৃ. ৪৭।","2:4:34:1,2:5:24:50,2:9:4:35"
"1","8","4.2","","","تبلي ويخلف اللٰه تعالٰى","تُبْلِيْ وَيُخْلِفُ اللّٰهُ تَعَالٰى","তুবলী ওয়া ইয়ুখলিফুল্লা-হু তা‘আলা","তুমি পুরাতন করে ফেলবে, আর মহান আল্লাহ এর স্থলাভিষিক্ত করবেন","","সুনান আবি দাউদ ৪/৪১, হাদীস নং ৪০২০; দেখুন, সহীহ আবি দাউদ ২/৭৬০।","2:4:34:1"
"1","9","4.1","","","البس جديدا وعش حميدا ومت شهيدا","اِلْبَسْ جَدِيْدًا وَعِشْ حَمِيْدًا وَمُتْ شَهِيْدًا","ইলবাস জাদীদান, ওয়া ‘ইশ হামীদান, ওয়া মুত শাহীদান","নতুন কাপড় পরিধান কর, প্রশংসিতরূপে দিনাতিপাত কর এবং শহীদ হয়ে মারা যাও","","সুনান ইবন মাজাহ ২/১১৭৮, নং ৩৫৫৮; বাগাওয়ী, ১২/৪১ দেখুন, সহীহ ইবন মাজাহ ২/২৭৫।","2:6:32:9"
"1","10","5","","","بسم اللٰه","بِسْمِ اللّٰهِ","বিসমিল্লাহ","আল্লাহ্‌র নামে (খুলে রাখলাম)","আনাস ইবনু মালিক (রা) বলেন, রাসূলুল্লাহ (স) বলেন:
“যখন তোমাদের কেউ কাপড় খুলবে বা অনাবৃত হবে তখন মানুষের গুপ্তাঙ্গ ও জিনদের দৃষ্টির মাঝে পর্দা ‘বিসমিল্লাহ’ বলা।” হাদীসটি সহীহ","তিরমিযী ২/৫০৫, নং ৬০৬, ও অন্যান্য। আরও দেখুন, ইরওয়াউল গালীল, নং ৫০; সহীহুল জামে‘ ৩/২০৩","2:5:6:63"
"1","11","6","1","","بسم اللٰه","بِسْمِ اللّٰهِ","বিসমিল্লাহি","আল্লাহ্‌র নামে।","","",""
"1","11","6","2","","اللٰهم اني اعوذ بك من الخبث والخبائث","اَللّٰهُمَّ اِنِّيْ اَعُوْذُ بِكَ مِنَ الْخُبْثِ وَالْخَبَائِثِ","আল্লা-হুম্মা ইন্নী আ‘ঊযু বিকা মিনাল খুব্‌সি ওয়াল খাবা-ইসি","হে আল্লাহ! আমি আপনার নিকট অপবিত্র নর জিন্ ও নারী জিন্ থেকে আশ্রয় চাই","","বুখারী ১/৪৫, নং ১৪২; মুসলিম ১/২৮৩, নং ৩৭৫। শুরুতে অতিরিক্ত ‘বিসমিল্লাহ্‌’ উদ্ধৃত করেছেন সা‘ঈদ ইবন মানসূর। দেখুন, ফাতহুল বারী, ১/২৪৪","2:1:4:8,2:2:3:152,2:1:80:19,2:3:1:19,2:4:1:4,2:5:1:5,2:5:1:6"
"1","12","7","","","غفرانك","غُفْرَانَكَ","গুফরা-নাকা","আমি আপনার কাছে ক্ষমাপ্রার্থী।","","হাদীসটি নাসাঈ ব্যতীত সকল সুনান গ্রন্থকারই উদ্ধৃত করেছেন; তবে নাসাঈ তার ‘আমালুল ইয়াওমি ওয়াললাইলাহ’ গ্রন্থে (নং ৭৯) তা উদ্ধৃত করেছেন। আবূ দাউদ, নং ৩০; তিরমিযী, নং ৭; ইবন মাজাহ্‌, নং ৩০০। আর শাইখ আলবানী সহীহ সুনান আবি দাউদে ১/১৯ একে সহীহ বলেছেন।","2:4:1:30,2:5:1:7"
"1","13","8","","","بسم اللٰه","بِسْمِ اللّٰهِ","বিস্‌মিল্লা-হ্","আল্লাহ্‌র নামে","ওযুর পূর্বে “বিসমিল্লা-হ” অথবা “বিসমিল্লা-হির রাহমা-নির রাহীম” বলা সুন্নাত। 

একটি হাদীসে বর্ণিত হয়েছে: “ওযূর শুরুতে যে আল্লাহর নাম যিকর করল না তার ওযূ হবে না।” [১]","আবূ দাউদ, নং ১০১; ইবন মাজাহ্‌, নং ৩৯৭; আহমাদ নং ৯৪১৮। আরও দেখুন, ইরওয়াউল গালীল ১/১২২

[১] হাদিসটি কয়েকটি দূর্বল সনদে বর্ণিত; ভিন্ন ভিন্ন যয়ীফ সনদের সমন্বয়ে গ্রহণযোগ্যতা পেয়েছে। তিরমিযী (আবওয়াবুত তাহারাহ ,২০- বাব ফিত তাসমিয়াতি...) ১/৩৭-৩৯ (ভারতীয় ১/১৩); যাইলায়ী, নাসবুর রাইয়াহ ১/৩-৬, ইবনু হাজার, তালখীসুল হাবীর ১/৭২, আলবানী, সহীহুল জামি ২/১২৫৬, নং ৭৫৭০; রাহে বেলায়াত - যিকর নং ৩৬",""
"1","14","9.1","","","اشهد ان لا الٰه الا اللٰه وحدهٗ لا شريك لهٗ واشهد ان محمدا عبدهٗ ورسولهٗ","اَشْهَدُ اَنْ لَّآ اِلٰهَ اِلَّا اللّٰهُ وَحْدَهٗ لَا شَرِيْكَ لَهٗ وَاَشْهَدُ اَنَّ مُحَمَّدًا عَبْدُهٗ وَرَسُوْلُهٗ","আশ্‌হাদু আল্লা-ইলাহা ইল্লাল্লাহু ওয়াহ্‌দাহু লা- শারীকা লাহূ ওয়া আশহাদু আন্না মুহাম্মাদান ‘আব্দুহূ ওয়া রাসূলুহূ","আমি সাক্ষ্য দিচ্ছি যে, একমাত্র আল্লাহ ছাড়া কোনো হক্ব ইলাহ নেই, তাঁর কোনো শরীক নেই। আমি আরও সাক্ষ্য দিচ্ছি যে, মুহাম্মাদ তাঁর বান্দা ও রাসূল","উমার (রা) বলেন, রাসূলুল্লাহ (স) বলেছেন, “যদি কেউ সুন্দরভাবে এবং পরিপূর্ণভাবে ওযূ করে এরপর উক্ত যিকর পাঠ করে তাহলে জান্নাতের আটটি দরজাই তাঁর জন্য খুলে দেওয়া হবে, সে যে দরজা দিয়ে ইচ্ছা করবে জান্নাতে প্রবেশ করতে পারবে।”","মুসলিম ১/২০৯, নং ২৩৪","2:2:2:21,2:5:1:55,2:9:9:42"
