"dua_global_id","dua_segment_id","word_id","arabic","bn"
"96","2","28","﴿٥﴾","(৫)"
"96","3","0","﷽","পরম করুণাময় অতি দয়ালু আল্লাহর নামে (শুরু করছি)"
"96","3","1","
قُلْ","বলুন"
"96","3","2","اَعُوْذُ","আমি আশ্রয় গ্রহণ করছি/চাই"
"96","3","3","بِرَبِّ","পালনকর্তার"
"96","3","4","النَّاسِۙ‏","মানুষের"
"96","3","5","﴿١﴾","(১)"
"96","3","6","مَلِكِ","মালিক/বাদশাহ/অধিপতি"
"96","3","7","النَّاسِۙ‏","মানুষের"
"96","3","8","﴿٢﴾","(২)"
"96","3","9","اِلٰهِ","উপাস্য/মা'বুদের"
"96","3","10","النَّاسِۙ‏","মানুষের"
"96","3","11","﴿٣﴾","(৩)"
"96","3","12","مِنْ","থেকে"
"96","3","13","شَرِّ","অনিষ্ট"
"96","3","14","الْوَسْوَاسِ ۙ","কুপরামর্শর/কুমন্ত্রণার"
"96","3","15","الْخَـنَّاسِ","আত্নগোপনকারী"
"96","3","16","ۙ‏﴿٤﴾","(৪)"
"96","3","17","الَّذِىْ","যে"
"96","3","18","يُوَسْوِسُ","কুপরামর্শ/কুমন্ত্রণা দেয়"
"96","3","19","فِىْ","মধ্যে"
"96","3","20","صُدُوْرِ","অন্তরের"
"96","3","21","النَّاسِۙ‏","মানুষের"
"96","3","22","﴿٥﴾","(৫)"
"96","3","23","مِنَ","মধ্য থেকে"
"96","3","24","الْجِنَّةِ","জ্বিনের"
"96","3","25","وَالنَّاسِ","এবং মানুষের"
"96","3","26","﴿٦﴾","(৬)"
"97","1","0","اَللّٰهُ","আল্লাহ্"
"97","1","1","لَاۤ","নেই"
"97","1","2","اِلٰهَ","ইলাহ্/উপাস্য"
"97","1","3","اِلَّا","ছাড়া"
"97","1","4","هُوَ","তিনি"
"97","1","5","الْحَـىُّ","চিরঞ্জীব"
"97","1","6","الْقَيُّوْمُ","চিরস্থায়ী/শাশ্বত সত্তা"
"97","2","0","لَا","না"
"97","2","1","تَاْخُذُهٗ","তাঁকে স্পর্শ করতে পারে"
"97","2","2","سِنَةٌ","তন্দ্রা"
"97","2","3","وَّلَا","এবং না"
"97","2","4","نَوْمٌ","নিদ্রা"
"97","3","0","لَهٗ","তাঁর জন্য"
"97","3","1","مَا","যা কিছু"
"97","3","2","فِى","মধ্যে আছে"
"97","3","3","السَّمٰوٰتِ","আসমানসমূহে"
"97","3","4","وَمَا","এবং যা কিছু"
"97","3","5","فِى","মধ্যে আছে"
"97","3","6","الْاَرْضِ","যমীনে"
"97","4","0","مَنْ","কে"
"97","4","1","ذَا","সে (এমন )"
"97","4","2","الَّذِىْ","যিনি"
"97","4","3","يَشْفَعُ","সুপারিশ করবে"
"97","4","4","عِنْدَهٗٓ","তাঁর কাছে/নিকট"
"97","4","5","اِلَّا","ব্যতীত"
"97","4","6","بِاِذْنِهٖ","তাঁর অনুমতি"
"97","5","0","يَعْلَمُ","তিনি জানেন"
"97","5","1","مَا","যা কিছু আছে"
"97","5","2","بَيْنَ","মধ্যে"
"97","5","3","اَيْدِيْهِمْ","তাদের সামনে"
"97","5","4","وَمَا","এবং যা কিছু"
"97","5","5","خَلْفَهُمْ","তাদের পিছনে"
"97","6","0","وَلَا","এবং না"
"97","6","1","يُحِيْطُوْنَ","তারা আয়ত্ব করতে পারে"
"97","6","2","بِشَىْءٍ","কোনো কিছুই"
"97","6","3","مِّنْ","থেকে"
"97","6","4","عِلْمِهٖٓ","তাঁর জ্ঞান"
"97","6","5","اِلَّا","ছাড়া"
"97","6","6","بِمَا","যা"
"97","6","7","شَاۤءَ","তিনি চান"
"97","7","0","وَسِعَ","বিস্তৃত/পরিব্যাপ্ত"
"97","7","1","كُرْسِيُّهُ","তাঁর সিংহাসন (কর্তৃত্ব)"
"97","7","2","السَّمٰوٰتِ","আসমানসমূহে"
"97","7","3","وَالْاَرْضَ","এবং যমীনে"
"97","8","0","وَلَا","এবং না"
"97","8","1","يَـئُوْدُهٗ","তাঁকে ক্লান্ত/পরিশ্রান্ত করে"
"97","8","2","حِفْظُهُمَا","এ দুটোর রক্ষণাবেক্ষণ"
"97","9","0","وَهُوَ","এবং তিনি"
"97","9","1","الْعَلِىُّ","সর্বোচ্চ/সুউচ্চ (সত্তা)"
"97","9","2","الْعَظِيْمُ‏","সুমহান"
"98","1","0","اٰمَنَ","বিশ্বাস/ঈমান এনেছেন"
"98","1","1","الرَّسُوْلُ","রসূল"
"98","1","2","بِمَآ","ঐ বিষয় যা"
"98","1","3","اُنْزِلَ","অবতীর্ণ হয়েছে"
"98","1","4","اِلَيْهِ","তাঁর প্রতি"
"98","1","5","مِنْ","পক্ষ থেকে"
"98","1","6","رَّبِّهٖ","তাঁর রবের"
"98","1","7","وَالْمُؤْمِنُوْنَ‌ؕ","এবং মুমিনরা"
"98","1","8","كُلٌّ","সবাই"
"98","1","9","اٰمَنَ","ঈমান এনেছেন"
"98","1","10","بِاللّٰهِ","আল্লাহর প্রতি"
"98","1","11","وَمَلٰۤئِكَتِهٖ","ও তাঁর ফেরেশতাদের প্রতি"
"98","1","12","وَكُتُبِهٖ","এবং তাঁর গ্রন্থসমুহের প্রতি"
"98","1","13","وَرُسُلِهٖ","ও তাঁর রসূলদের প্রতি"
"98","1","14","لَا","না"
"98","1","15","نُفَرِّقُ","আমরা পার্থক্য করি"
"98","1","16","بَيْنَ","মাঝে"
"98","1","17","اَحَدٍ","কারো"
"98","1","18","مِّنْ","হতে"
"98","1","19","رُّسُلِهٖ‌","তাঁর রসূলদের মধ্যে"
"98","1","20","وَقَالُوْا","এবং তারা বলে"
"98","1","21","سَمِعْنَا","আমরা শুনলাম"
"98","1","22","وَاَطَعْنَا‌","এবং আমরা কবুল/মানলাম"
"98","1","23","غُفْرَانَكَ","আমরা আপনার ক্ষমা চাই"
"98","1","24","رَبَّنَا","হে আমাদের পালনকর্তা"
"98","1","25","وَاِلَيْكَ","এবং আপনারই দিকে"
"98","1","26","الْمَصِيْرُ‏","প্রত্যাবর্তন হবে"
"98","2","0","لَا","না"
"98","2","1","يُكَلِّفُ","কাজের ভার দেন"
"98","2","2","اللّٰهُ","আল্লাহ"
"98","2","3","نَفْسًا","কোনো ব্যক্তিকে"
"98","2","4","اِلَّا","ছাড়া"
"98","2","5","وُسْعَهَا ‌ؕ","তার সামর্থ্য"
"98","2","6","لَهَا","তার জন্য (আছে)"
"98","2","7","مَا","যা (নেকী)"
"98","2","8","كَسَبَتْ","সে উপার্জন করে"
"98","2","9","وَعَلَيْهَا","এবং তার উপর বর্তায়"
"98","2","10","مَا","যা (পাপ)"
"98","2","11","اكْتَسَبَتْ‌ؕ","সে অর্জন করে"
"98","2","12","رَبَّنَا","হে আমাদের রব্ব"
"98","2","13","لَا","না"
"98","2","14","تُؤَاخِذْنَآ","আমাদেরকে অপরাধী/পাকড়াও করবেন"
"98","2","15","اِنْ","যদি"
"98","2","16","نَّسِيْنَآ","আমরা ভুলে যাই"
"98","2","17","اَوْ","কিংবা"
"98","2","18","اَخْطَاْنَا ‌ۚ","আমরা ভুল করি"
"98","2","19","رَبَّنَا","হে আমাদের রব্ব"
"98","2","20","وَلَا","এবং না"
"98","2","21","تَحْمِلْ","চাপিয়ে দিবেন"
"98","2","22","عَلَيْنَآ","আমাদের উপর"
"98","2","23","اِصْرًا","বোঝা"
"98","2","24","كَمَا","যেমন"
"98","2","25","حَمَلْتَهٗ","তা চাপিয়ে দিয়েছিলেন"
"98","2","26","عَلَى","উপর"
"98","2","27","الَّذِيْنَ","যারা"
"98","2","28","مِنْ","ছিলো"
"98","2","29","قَبْلِنَا ‌‌ۚ","আমাদের পূর্বে"
"98","2","30","رَبَّنَا","হে আমাদের রব্ব"
"98","2","31","وَلَا","এবং না"
"98","2","32","تُحَمِّلْنَا","আমাদের উপর চাপাবেন"
"98","2","33","مَا","তা"
"98","2","34","لَا","নাই"
"98","2","35","طَاقَةَ","বহনশক্তি"
"98","2","36","لَنَا","আমাদের"
"98","2","37","بِهٖۚ","যার"
"98","2","38","وَاعْفُ","এবং পাপ মোচন করুন"
"98","2","39","عَنَّا","আমাদের থেকে"
"98","2","40","وَاغْفِرْ","এবং ক্ষমা করুন"
"98","2","41","لَنَا","আমাদেরকে"
"98","2","42","وَارْحَمْنَا","এবং আমাদেরকে দয়া করুন"
"98","2","43","اَنْتَ","তুমিই"
"98","2","44","مَوْلَىٰنَا","আমাদের অভিভাবক"
"98","2","45","فَانْصُرْنَا","অতএব আমাদেরকে সাহায্য কর"
"98","2","46","عَلَى","বিরুদ্ধে"
"98","2","47","الْقَوْمِ","সম্প্রদায়ের"
"98","2","48","الْكٰفِرِيْنَ","কাফের"
"99","1","0","بِاسْمِكَ","আপনার নামে নিয়ে"
"99","1","1","رَبِّيْ","হে আমার রব"
"99","1","2","وَضَعْتُ","রেখেছি (শুয়েছি)"
"99","1","3","جَنْبِيْ،","আমার পার্শ্বদেশ"
"99","1","4","وَبِكَ","এবং আপনার নিকট"
"99","1","5","اَرْفَعُهُ،","আমি তা উঠাবো"
"99","1","6","فَاِنْ","এবং যদি"
"99","1","7","اَمْسَكْتَ","আটকে রাখেন"
"99","1","8","نَفْسِيْ","আমার প্রাণ"
"99","1","9","فارْحَمْهَا،","তবে তাকে দয়া করুন"
"99","1","10","وَاِنْ","এবং যদি"
"99","1","11","اَرْسَلْتَهَا","তাহলে তা ফেরত/প্রেরণ করেন"
"99","1","12","فَاحْفَظْهَا،","তার হেফাযত করুন"
"99","1","13","بِمَا","যেভাবে"
"99","1","14","تَحْفَظُ","হেফাযত করে থাকেন"
"99","1","15","بِهِ","এর সাথে"
"99","1","16","عِبَادَكَ","আপনার বান্দাগণ"
"99","1","17","الصَّالِحِيْنَ","সৎকর্মশীল"
"100","1","0","اَللّٰهُمَّ","হে আল্লাহ"
"100","1","1","اِنَّكَ","নিশ্চয় আপনি"
"100","1","2","خَلَقْتَ","সৃষ্টি করেছেন"
"100","1","3","نَفْسِيْ","আমার জীবন/আত্মাকে"
"100","1","4","وَاَنْتَ","এবং আপনি"
"100","1","5","تَوَفَّاهَا،","তার মৃত্যু ঘটাবেন"
"100","1","6","لَكَ","আপনার জন্য"
"100","1","7","مَمَاتُهَا","তার মৃত্যু"
"100","1","8","وَمَحْيَاهَا،","এবং তার জীবন"
"100","1","9","اِنْ","যদি"
"100","1","10","اَحْيَيْتَهَا","তাকে বাঁচিয়ে রাখেন"
"100","1","11","فَاحْفَظْهَا،","তবে তার হেফাযত করুন"
"100","1","12","وَاِنْ","এবং যদি"
"100","1","13","اَمَتَّهَا","তার মৃত্যু ঘটান"
"100","1","14","فَاغْفِرْ","তবে মাফ করে দিন"
"100","1","15","لَهَا،","তাকে"
"100","1","16","اَللّٰهُمَّ","হে আল্লাহ"
"100","1","17","اِنِّيْٓ","নিশ্চয় আমি"
"100","1","18","اَسْاَلُكَ","আপনার কাছে চাই"
"100","1","19","الْعَافِيَةَ","নিরাপত্তা"
"101","1","0","اَللّٰهُمَّ","হে আল্লাহ"
"101","1","1","قِنِيْ","আমাকে রক্ষা করুন"
"101","1","2","عَذَابَكَ","আপনার আযাব থেকে"
"101","1","3","يَوْمَ","সেদিন"
"101","1","4","تَبْعَثُ","পুনর্জীবিত করবেন"
"101","1","5","عِبَادَكَ","আপনার বান্দাদেরকে"
"102","1","0","بِاسْمِكَ","আপনার নাম নিয়ে"
"102","1","1","اَللّٰهُمَّ","হে আল্লাহ"
"102","1","2","اَمُوْتُ","আমি মারা যাবো (ঘুমাবো)"
"102","1","3","وَاَحْيَا","এবং আমি জীবিত (জাগ্রত) হবো"
"103","1","0","سُبْحَانَ","পবিত্রতা ঘোষণা করছি"
"103","1","1","اللّٰهِ","আল্লাহর"
"103","2","0","وَالْحَمْدُ","এবং সকল প্রশংসা"
"103","2","1","لِلّٰهِ","আল্লাহর জন্য"
"103","3","0","وَاللّٰهُ","এবং আল্লাহ"
"103","3","1","اَكْبَرُ","সর্বশ্রেষ্ঠ"
"104","1","0","اَللّٰهُمَّ","হে আল্লাহ"
"104","1","1","رَبَّ","রব্ব"
"104","1","2","السَّمَاوَاتِ","আকাশের"
"104","1","3","السَّبْعِ","সপ্ত"
"104","1","4","وَرَبَّ","এবং রব্ব"
"104","1","5","الْاَرْضِ،","যমিনের"
"104","1","6","وَرَبَّ","এবং রব্ব"
"104","1","7","الْعَرْشِ","আরশের"
"104","1","8","الْعَظِيْمِ،","মহান"
"104","1","9","رَبَّنَا","হে আমাদের রব্ব"
"104","1","10","وَرَبَّ","ও রব্ব"
"104","1","11","كُلِّ","প্রত্যেক"
"104","1","12","شَيْءٍ،","বস্তুর"
"104","1","13","فَالِقَ","বিদীর্ণকারী"
"104","1","14","الْحَبِّ","শস্য-বীজের"
"104","1","15","وَالنَّوٰى،","এবং আঁটি/বীচি"
"104","1","16","وَمُنْزِلَ","এবং অবতীর্নকারী"
"104","1","17","التَّوْرَاةِ","তাওরাত"
"104","1","18","وَالْاِنْجِيْلِ،","ও ইনজীল"
"104","1","19","وَالْفُرْقَانِ،","এবং কুরআন"
"104","1","20","اَعُوْذُ","আমি আশ্রয় প্রার্থনা করি"
"104","1","21","بِكَ","আপনার নিকট"
"104","1","22","مِنْ","থেকে"
"104","1","23","شَرِّ","অনিষ্ট"
"104","1","24","كُلِّ","প্রত্যেক"
"104","1","25","شَيْءٍ","বস্তুর"
"104","1","26","اَنْتَ","আপনি"
"104","1","27","اٰخِذٌ","ধরে রেখেছেন (নিয়ন্ত্রণ করছেন)"
"104","1","28","بِنَاصِيَتِهِ،","তার (মাথার) অগ্রভাগ"
"104","2","0","اَللّٰهُمَّ","হে আল্লাহ"
"104","2","1","اَنْتَ","আপনিই"
"104","2","2","الْاَوَّلُ","প্রথম"
"104","2","3","فَلَيْسَ","অতএব না (ছিল)"
"104","2","4","قَبْلَكَ","আপনার পূর্বে"
"104","2","5","شَيْءٌ،","কিছুই"
"104","2","6","وَاَنْتَ","এবং আপনি"
"104","2","7","الْاٰخِرُ","সর্বশেষ"
"104","2","8","فَلَيسَ","অতএব না (থাকবে)"
"104","2","9","بَعْدَكَ","আপনার পরে"
"104","2","10","شَيْءٌ،","কোনো কিছু"
"104","2","11","وَاَنْتَ","এবং আপনি"
"104","2","12","الظَّاهِرُ","প্রকাশ্য/স্পষ্ট"
"104","2","13","فَلَيْسَ","অতএব নাই"
"104","2","14","فَوْقَكَ","আপনার উর্ধ্বে"
"104","2","15","شَيْءٌ،","কোনো কিছু"
"104","2","16","وَاَنْتَ","এবং আপনি"
"104","2","17","الْبَاطِنُ","অপ্রকাশ্য/গোপন"
"104","2","18","فَلَيْسَ","অতএব নাই"
"104","2","19","دُوْنَكَ","আপনার নিম্নে"
"104","2","20","شَيْءٌ،","কোনো কিছু"
"104","2","21","اِقْضِ","পরিশোধ/ব্যবস্থা করে দিন"
"104","2","22","عَنَّا","আমাদের থেকে"
"104","2","23","الدَّيْنَ","ঋণ"
"104","2","24","وَاَغْنِنَا","এবং আমাদেরকে অভাবমুক্ত করুন"
"104","2","25","مِنَ","থেকে"
"104","2","26","الْفَقْرِ","অভাবগ্রস্ততা/দারিদ্রতা"
"105","1","0","اَلْحَمْدُ","সকল প্রশংসা"
"105","1","1","لِلّٰهِ","আল্লাহ্‌র জন্য"
"105","1","2","الَّذِيْ","যিনি"
"105","1","3","اَطْعَمَنَا","আমাদেরকে আহার করিয়েছেন"
"105","1","4","وَسَقَانَا،","এবং আমাদের পান করিয়েছেন"
"105","1","5","وَكَفَانَا،","এবং আমাদের প্রয়োজন পূর্ণ করেছেন"
"105","1","6","وَاٰوَانَا،","এবং আমাদেরকে আশ্রয় দিয়েছেন"
"105","1","7","فَكَمْ","কেননা বহু (লোক আছে)"
"105","1","8","مِّمَّنْ","যাদের থেকে"
"105","1","9","لَّا","কেউ নেই"
"105","1","10","كَافِيَ","প্রয়োজনপূর্ণকারী"
"105","1","11","لَهٗ","তাঁর"
"105","1","12","وَلَا","এবং কেউ নেই"
"105","1","13","مُؤْوِيَ","আশ্রয়দানকারী"
"106","1","0","اَللّٰهُمَّ","হে আল্লাহ!"
"106","1","1","عَالِمَ","জ্ঞানী"
"106","1","2","الْغَيْبِ","গায়েব/অদৃশ্যের"
"106","1","3","وَالشَّهَادَةِ","ও দৃশ্যমান বিষয়/উপস্থিতের"
"106","1","4","فَاطِرَ","স্রষ্টা"
"106","1","5","السَّمَاوَاتِ","আসমানসমূহ"
"106","1","6","وَالْاَرْضِ،","ও যমীনের"
"106","1","7","رَبَّ","রব্ব"
"106","1","8","كُلِّ","সব"
"106","1","9","شَيْءٍ","কিছুর"
"106","1","10","وَّمَلِيْكَهٗ،","ও তার মালিক"
"106","1","11","اَشْهَدُ","আমি সাক্ষ্য দিচ্ছি"
"106","1","12","اَنْ","যে"
"106","1","13","لَّآ","নাই (কোনো)"
"106","1","14","اِلٰهَ","মাবুদ/ইলাহ"
"106","1","15","اِلَّآ","ছাড়া"
"106","1","16","اَنْتَ،","আপনি"
"106","1","17","اَعُوْذُ","আমি আশ্রয় চাই"
"106","1","18","بِكَ","আপনার কাছে"
"106","1","19","مِنْ","থেকে"
"106","1","20","شَرِّ","অনিষ্ট"
"106","1","21","نَفْسِيْ،","আমার আত্মা/মনের"
"106","1","22","وَمِنْ","এবং থেকে"
"106","1","23","شَرِّ","অনিষ্টতা"
"106","1","24","الشَّيْطانِ","শয়তানের"
"106","1","25","وَشِرْكِهٖ،","ও তার শির্ক/অংশীদারিত্বের"
"106","1","26","وَاَنْ","এবং যে"
"106","1","27","اَقْتَرِفَ","করা (থেকে)"
"106","1","28","عَلٰى","উপর"
"106","1","29","نَفْسِيْ","নিজের/আত্মার"
"106","1","30","سُوْۤءًا،","কোনো অনিষ্ট"
"106","1","31","اَوْ","অথবা"
"106","1","32","اَجُرَّهٗٓ","সম্পাদন/পরিচালিত করা (থেকে)"
"106","1","33","اِلٰى","দিকে"
"106","1","34","مُسْلِمٍ","কোনো মুসলিমের"
"107","1","0","",""
"108","1","0","اَللّٰهُمَّ","হে আল্লাহ"
"108","1","1","اَسْلَمْتُ","আত্মসমর্পণ/সঁপে দিলাম"
"108","1","2","نَفْسِيْ","আমি নিজেকে"
"108","1","3","اِلَيْكَ،","আপনার দিকে"
"108","1","4","وَفَوَّضْتُ","এবং সমর্পণ করলাম"
"108","1","5","اَمْرِيْٓ","আমার কার্যাবলী"
"108","1","6","اِلَيْكَ،","আপনার দিকে"
"108","1","7","وَوَجَّهْتُ","এবং আমি ফিরালাম"
"108","1","8","وَجْهِيْ","আমার চেহারা"
"108","1","9","اِلَيْكَ،","আপনার দিকে"
"108","1","10","وَاَلْجَاْتُ","এবং ন্যস্ত করলাম"
"108","1","11","ظَهْرِيْٓ","আমার পৃষ্ঠদেশকে"
"108","1","12","اِلَيْكَ،","আপনার দিকে"
"108","1","13","رَغْبَةً","আশা নিয়ে"
"108","1","14","وَّرَهْبَةً","ও ভীত হয়ে"
"108","1","15","اِلَيْكَ،","আপনার প্রতি"
"108","1","16","لَا","নেই"
"108","1","17","مَلْجَاَ","কোনো আশ্রয়স্থল"
"108","1","18","وَلَا","এবং নেই"
"108","1","19","مَنْجَا","কোনো নিষ্কৃতি/মুক্তি"
"108","1","20","مِنْكَ","আপনার (পাকড়াও) থেকে"
"108","1","21","اِلَّآ","ছাড়া"
"108","1","22","اِلَيْكَ،","আপনার নিকট"
"108","1","23","اٰمَنْتُ","আমি ঈমান এনেছি"
"108","1","24","بِكِتَابِكَ","আপনার কিতাবের উপর"
"108","1","25","الَّذِيْٓ","যা"
"108","1","26","اَنْزَلْتَ،","আপনি অবতীর্ণ করেছেন"
"108","1","27","وَبِنَبِيِّكَ","এবং আপনার নবীর উপর"
"108","1","28","الَّذِيْٓ","যাকে"
"108","1","29","اَرْسَلْتَ","আপনি প্রেরন করেছেন"
"109","1","0","لَآ","নেই কোনো"
"109","1","1","اِلٰهَ","ইলাহ"
"109","1","2","اِلَّا","ছাড়া"
"109","1","3","اللّٰهُ","আল্লাহ"
"109","1","4","الْوَاحِدُ","এক"
"109","1","5","الْقَهَّارُ،","মহাপ্রতাপশালী"
"109","1","6","رَبُّ","প্রভূ"
"109","1","7","السَّمَاوَاتِ","আসমানসমূহের"
"109","1","8","وَالْاَرْضِ","এবং যমীন"
"109","1","9","وَمَا","এবং যা রয়েছে"
"109","1","10","بَيْنَهُمَا","এ দু’য়ের মাঝে"
"109","1","11","الْعَزِيْزُ","প্রবলপরাক্রমশালী"
"109","1","12","الْغَفَّارُ","পরম ক্ষমাশীল"
"110","1","0","اَعُوْذُ","আমি আশ্রয় চাই"
"110","1","1","بِكَلِمَاتِ","কালাম সমূহের অসীলায়"
"110","1","2","اللّٰهِ","আল্লাহ্‌র"
"110","1","3","التَّامَّاتِ","পরিপূর্ণ"
"110","1","4","مِنْ","থেকে"
"110","1","5","غَضَبِهٖ","তাঁর ক্রোধ"
"110","1","6","وَعِقَابِهٖ،","এবং তাঁর শাস্তি থেকে"
"110","1","7","وَشَرِّ","এবং অনিষ্ট থেকে"
"110","1","8","عِبَادِهٖ،","তাঁর বান্দাদের"
"110","1","9","وَمِنْ","এবং থেকে"
"110","1","10","هَمَزَاتِ","কুমন্ত্রণা"
"110","1","11","الشَّيَاطِيْنِ","শয়তানদের"
"110","1","12","وَاَنْ","এবং তাদের"
"110","1","13","يَّحْضُرُوْنِ","উপস্থিতি থেকে"
"111","1","0","",""
"112","1","0","اَللّٰهُمَّ","হে আল্লাহ!"
"112","1","1","اهْدِنِيْ","আমাকে হেদায়াত দিন"
"112","1","2","فِيْمَنْ","যাদের মাঝে"
"112","1","3","هَدَيْتَ،","হেদায়াত করেছেন"
"112","1","4","وَعَافِنِيْ","এবং আমাকে নিরাপত্তা দিন"
"112","1","5","فِيْمَنْ","যাদের মাঝে"
"112","1","6","عَافَيْتَ،","নিরাপত্তা প্রদান করেছেন"
"112","1","7","وَتَوَلَّنِيْ","এবং আমার অভিভাবকত্বও গ্রহণ করুন"
"112","1","8","فِيْمَنْ","যাদের মাঝে"
"112","1","9","تَوَلَّيْتَ،","অভিভাবকত্ব গ্রহণ করেছেন"
"112","1","10","وَبَارِكْ","এবং বরকত দিন"
"112","1","11","لِيْ","আমার জন্য"
"112","1","12","فِيْمَآ","যা তাতে"
"112","1","13","اَعْطَيْتَ،","আমাকে দিয়েছেন"
"112","1","14","وَقِنِيْ","এবং আমাকে রক্ষা করুন"
"112","1","15","شَرَّ","অনিষ্ট থেকে"
"112","1","16","مَا","যা"
"112","1","17","قَضَيْتَ","নির্ধারন (ভাগ্য) করেছেন"
"112","2","0","فَاِنَّكَ","আপনি নিশ্চয়"
"112","2","1","تَقْضِيْ","ফয়সালা/নির্ধারন করেন"
"112","2","2","وَلَا","এবং না (কেউ)"
"112","2","3","يُقْضٰى","নির্ধারন (ভাগ্য) করেন"
"112","2","4","عَلَيْكَ،","আপনার উপর (বিপরীতে)"
"112","2","5","اِنَّهُ","সে নিশ্চয়"
"112","2","6","لَا","না"
"112","2","7","يَذِلُّ","অপমানিত হয়"
"112","2","8","مَنْ","যার সাথে"
"112","2","9","وَّالَيْتَ،","বন্ধুত্ব করেছেন"
"112","2","10","(وَلَا","এবং না"
"112","2","11","يَعِزُّ","সম্মানিত হয়"
"112","2","12","مَنْ","যার সাথে"
"112","2","13","عَادَيْتَ)","শত্রুতা করেছেন"
"112","2","14","تَبَارَكْتَ","আপনি বরকতপূর্ণ"
"112","2","15","رَبَّنا","হে আমাদের রব্ব"
"112","2","16","وَتَعَالَيْتَ","এবং আপনি সুমহান"
"113","1","0","اَللّٰهُمَّ","হে আল্লাহ!"
"113","1","1","اِنِّيْٓ","আমি নিশ্চয়"
"113","1","2","اَعُوْذُ","আমি আশ্রয় চাই"
"113","1","3","بِرِضَاكَ","আপনার সন্তুষ্টির মাধ্যমে"
"113","1","4","مِنْ","থেকে"
"113","1","5","سَخَطِكَ،","আপনার অসন্তুষ্টি"
"113","1","6","وَبِمُعَافَاتِكَ","এবং আপনার আরোগ্য/ক্ষমার মাধ্যমে"
"113","1","7","مِنْ","থেকে"
"113","1","8","عُقُوْبَتِكَ،","আপনার শাস্তি"
"113","1","9","وَاَعُوْذُ","এবং আমি আশ্রয় চাই"
"113","1","10","بِكَ","আপনার নিকটে"
"113","1","11","مِنْكَ،","আপনার (পাকড়াও) থেকে"
"113","1","12","لَآ","(শেষ করা যায়) না"
"113","1","13","اُحْصِيْ","গননা করে"
"113","1","14","ثَنَاۤءً","প্রশংসা"
"113","1","15","عَلَيْكَ،","আপনার উপর"
"113","1","16","اَنْتَ","আপনি (সেরূপই)"
"113","1","17","كَمَا","যেরূপ"
"113","1","18","اَثْنَيْتَ","প্রশংসা করেছেন"
"113","1","19","عَلٰى","উপর"
"113","1","20","نَفْسِكَ","আপনি নিজের"
"114","1","0","اَللّٰهُمَّ","হে আল্লাহ!"
"114","1","1","اِيَّاكَ","শুধুমাত্র আপনারই"
"114","1","2","نَعْبُدُ،","ইবাদত করি"
"114","1","3","وَلَكَ","এবং আপনার জন্য"
"114","1","4","نُصَلِّيْ","সালাত আদায় করি"
"114","1","5","وَنَسْجُدُ،","ও সিজদা করি"
"114","1","6","وَاِلَيْكَ","এবং আপনার দিকে"
"114","1","7","نَسْعٰى","আমরা ধাবিত হই"
"114","1","8","وَنَحْفِدُ،","ও দ্রুত অগ্রসর হই"
"114","1","9","نَرْجُوْ","আমরা আকাঙ্ক্ষা করি"
"114","1","10","رَحْمَتَكَ،","আপনার করুণা"
"114","1","11","وَنَخْشٰى","এবং ভয় করি"
"114","1","12","عَذَابَكَ،","আপনার শাস্তিকে"
"114","1","13","اِنَّ","নিশ্চয়"
"114","1","14","عَذَابَكَ","আপনার শাস্তি"
"114","1","15","بِالْكَافِرِيْنَ","কাফেরদেরকে"
"114","1","16","مُلْحَقٌ،","যুক্ত/বেষ্টন করবে"
"114","1","17","اَللّٰهُمَّ","হে আল্লাহ!"
"114","1","18","اِنَّا","নিশ্চয়"
"114","1","19","نَسْتَعِيْنُكَ،","আমরা আপনার সাহায্য চাই"
"114","1","20","وَنَسْتَغْفِرُكَ،","ও আমরা আপনার কাছে ক্ষমা চাই"
"114","1","21","وَنُثْنِيْ","এবং প্রশংসা করি"
"114","1","22","عَلَيْكَ","আপনার"
"114","1","23","الْخَيْرَ،","উত্তম"
"114","1","24","وَلَا","এবং না"
"114","1","25","نَكْفُرُكَ،","আমরা আপনার সাথে কুফরি করি"
"114","1","26","وَنُؤْمِنُ","এবং আমরা ঈমান আনি"
"114","1","27","بِكَ،","আপনার প্রতি"
"114","1","28","وَنَخْضَعُ","ও আমরা নত/বিনয়ী হই"
"114","1","29","لَكَ،","আপনার জন্য"
"114","1","30","وَنَخْلَعُ","এবং আমরা সম্পর্ক ছিন্ন/বর্জন করি"
"114","1","31","مَنْ","যে"
"114","1","32","يَّكْفرُكَ","আপনার সাথে কুফরি করে"
"115","1","0","سُبْحَانَ","কতই না পবিত্র/মহিমাময়/মহান"
"115","1","1","الْمَلِكِ","বাদশা/অধিপতি"
"115","1","2","الْقُدُّوْسِ","মহা/অতি পবিত্র"
"115","2","0","رَبِّ","প্রতিপালক"
"115","2","1","الْمَلَاۤئِكَةِ","ফেরেশতা"
"115","2","2","وَالرُّوْحِ","ও রূহ (জীব্রাঈলের)"
"116","1","0","اَللّٰهُمَّ","হে আল্লাহ"
"116","1","1","اِنِّيْ","নিশ্চয় আমি"
"116","1","2","عَبْدُكَ،","আপনার বান্দা"
"116","1","3","اِبْنُ","পুত্র"
"116","1","4","عَبْدِكَ،","আপনার এক বান্দার"
"116","1","5","اِبْنُ","পুত্র"
"116","1","6","اَمَتِكَ،","আপনার এক বাঁদীর"
